postal_code,Description_clean
190467,Attributes BLK_NO 467  ST_COD NOB02Q  ENTITYID 4303  POSTAL_COD 190467  INC_CRC E47A3A69DCFBF435  FMEL_UPD_D 20230328181025 
670126,Attributes BLK_NO 126  ST_COD PEN07R  ENTITYID 4384  POSTAL_COD 670126  INC_CRC 7204AA6773846396  FMEL_UPD_D 20230328181025 
520366,Attributes BLK_NO 366  ST_COD TAS43K  ENTITYID 6864  POSTAL_COD 520366  INC_CRC F052DF1905C7AD7C  FMEL_UPD_D 20130426120313 
730751,Attributes BLK_NO 751  ST_COD WOC06Q  ENTITYID 11127  POSTAL_COD 730751  INC_CRC EC9D36CF2BE06215  FMEL_UPD_D 20130426120301 
120373,Attributes BLK_NO 373  ST_COD CLA07H  ENTITYID 2780  POSTAL_COD 120373  INC_CRC F35AF19A8AD408BC  FMEL_UPD_D 20130426120224 
640649,Attributes BLK_NO 649  ST_COD JUS22J  ENTITYID 6878  POSTAL_COD 640649  INC_CRC 2AFE188691ED13E5  FMEL_UPD_D 20130426120316 
522842,Attributes BLK_NO 842B  ST_COD TAS27G  ENTITYID 7207  POSTAL_COD 522842  INC_CRC 42909CBADE2866A0  FMEL_UPD_D 20130426120316 
510419,Attributes BLK_NO 419  ST_COD PAD06N  ENTITYID 12166  POSTAL_COD 510419  INC_CRC 5784547C39A795C6  FMEL_UPD_D 20151001185830 
520319,Attributes BLK_NO 319  ST_COD TAS40G  ENTITYID 6010  POSTAL_COD 520319  INC_CRC E29B168FA7BE25F3  FMEL_UPD_D 20130426120304 
520401,Attributes BLK_NO 401  ST_COD TAS19U  ENTITYID 10845  POSTAL_COD 520401  INC_CRC B424522457A1C1F8  FMEL_UPD_D 20130920101235 
680656,Attributes BLK_NO 656  ST_COD CHC17Y  ENTITYID 11404  POSTAL_COD 680656  INC_CRC 854E932CCFF41FDD  FMEL_UPD_D 20130426120229 
360016,Attributes BLK_NO 16  ST_COD JOS01G  ENTITYID 9294  POSTAL_COD 360016  INC_CRC 6FF86A5AC0EB2D98  FMEL_UPD_D 20130426120339 
750355,Attributes BLK_NO 355  ST_COD SEW10J  ENTITYID 1191  POSTAL_COD 750355  INC_CRC ED7FE37A3788EF00  FMEL_UPD_D 20130426120325 
530643,Attributes BLK_NO 643  ST_COD HOA11S  ENTITYID 10595  POSTAL_COD 530643  INC_CRC A75FF9FBD9F6E9EC  FMEL_UPD_D 20130426120346 
120426,Attributes BLK_NO 426  ST_COD CLA06H  ENTITYID 3307  POSTAL_COD 120426  INC_CRC 1883A562417CBAED  FMEL_UPD_D 20140725100430 
544272,Attributes BLK_NO 272D  ST_COD SEC13Y  ENTITYID 6562  POSTAL_COD 544272  INC_CRC F7B347189801FE3D  FMEL_UPD_D 20130426120312 
730728,Attributes BLK_NO 728  ST_COD WOC06Q  ENTITYID 5623  POSTAL_COD 730728  INC_CRC CD308EF488E6A5B3  FMEL_UPD_D 20130426120231 
641670,Attributes BLK_NO 670A  ST_COD JUS29A  ENTITYID 8935  POSTAL_COD 641670  INC_CRC 5D22A7D99587C4A5  FMEL_UPD_D 20130426120340 
792401,Attributes BLK_NO 401B  ST_COD FEL01D  ENTITYID 12956  POSTAL_COD 792401  INC_CRC 32ED627F26BB2053  FMEL_UPD_D 20230328181025 
130020,Attributes BLK_NO 20  ST_COD DOC00B  ENTITYID 6311  POSTAL_COD 130020  INC_CRC 87A0F47B765F5C78  FMEL_UPD_D 20130426120308 
791401,Attributes BLK_NO 401A  ST_COD FEL01D  ENTITYID 12957  POSTAL_COD 791401  INC_CRC F2D24E6AC1ADC792  FMEL_UPD_D 20230328181025 
522640,Attributes BLK_NO 640B  ST_COD TAS25T  ENTITYID 12958  POSTAL_COD 522640  INC_CRC 509A2F48671B34D6  FMEL_UPD_D 20230328181025 
763506,Attributes BLK_NO 506C  ST_COD YIA04Q  ENTITYID 10784987  POSTAL_COD 763506  INC_CRC 03B7855639F108C3  FMEL_UPD_D 20200506182425 
560539,Attributes BLK_NO 539  ST_COD ANA03L  ENTITYID 8498  POSTAL_COD 560539  INC_CRC F98872D57DC19B53  FMEL_UPD_D 20130426120333 
510235,Attributes BLK_NO 235  ST_COD PAS20G  ENTITYID 2648  POSTAL_COD 510235  INC_CRC E265BEB3E5F576B8  FMEL_UPD_D 20130426120223 
510517,Attributes BLK_NO 517  ST_COD PAS25J  ENTITYID 583  POSTAL_COD 510517  INC_CRC E56C8960A1AE88C2  FMEL_UPD_D 20130426120216 
680306,Attributes BLK_NO 306  ST_COD CHA44R  ENTITYID 11338  POSTAL_COD 680306  INC_CRC 1AD2E804181D59D1  FMEL_UPD_D 20130426120231 
680344,Attributes BLK_NO 344  ST_COD CHL09C  ENTITYID 10766  POSTAL_COD 680344  INC_CRC 1425CC34CEF6882B  FMEL_UPD_D 20130426120256 
753588,Attributes BLK_NO 588C  ST_COD MOD04F  ENTITYID 810  POSTAL_COD 753588  INC_CRC 87A48EABAAF4BB89  FMEL_UPD_D 20130426120236 
613175,Attributes BLK_NO 175C  ST_COD YUK00D  ENTITYID 2247  POSTAL_COD 613175  INC_CRC D76E75A89556EF77  FMEL_UPD_D 20160331101333 
510520,Attributes BLK_NO 520  ST_COD PAS25J  ENTITYID 117  POSTAL_COD 510520  INC_CRC 389452726EBE1D9C  FMEL_UPD_D 20130426120214 
570302,Attributes BLK_NO 302  ST_COD SHU01R  ENTITYID 967  POSTAL_COD 570302  INC_CRC 7786F9EBB21C3476  FMEL_UPD_D 20130426120218 
390042,Attributes BLK_NO 42  ST_COD CAC07Y  ENTITYID 12443  POSTAL_COD 390042  INC_CRC 9EDCEA3DD5D58DD4  FMEL_UPD_D 20161130191631 
120504,Attributes BLK_NO 504  ST_COD WED00D  ENTITYID 6312  POSTAL_COD 120504  INC_CRC 41D734ECF5CACCDB  FMEL_UPD_D 20130426120308 
560179,Attributes BLK_NO 179  ST_COD ANA07B  ENTITYID 4734  POSTAL_COD 560179  INC_CRC FC7F0842E291E735  FMEL_UPD_D 20130426120251 
670113,Attributes BLK_NO 113  ST_COD PEN07R  ENTITYID 4698  POSTAL_COD 670113  INC_CRC E58A2CE7B980CBC1  FMEL_UPD_D 20130426120244 
510103,Attributes BLK_NO 103  ST_COD PAS19M  ENTITYID 868  POSTAL_COD 510103  INC_CRC 7011DAAD0946894C  FMEL_UPD_D 20130426120218 
330060,Attributes BLK_NO 60  ST_COD GEB00B  ENTITYID 8587  POSTAL_COD 330060  INC_CRC EF3A445994FC2721  FMEL_UPD_D 20130426120334 
520202,Attributes BLK_NO 202  ST_COD TAS14R  ENTITYID 6784  POSTAL_COD 520202  INC_CRC 7CB603572E15F36B  FMEL_UPD_D 20130920101235 
530838,Attributes BLK_NO 838  ST_COD HOC07N  ENTITYID 4765  POSTAL_COD 530838  INC_CRC 43BFC545E36C5030  FMEL_UPD_D 20130426120247 
650130,Attributes BLK_NO 130  ST_COD BUA13S  ENTITYID 3337  POSTAL_COD 650130  INC_CRC ECE27DDFDAC2087D  FMEL_UPD_D 20130426120229 
760252,Attributes BLK_NO 252  ST_COD YIR00Z  ENTITYID 1331  POSTAL_COD 760252  INC_CRC 12A85C93118EE2B6  FMEL_UPD_D 20130426120238 
120320,Attributes BLK_NO 320  ST_COD CLA07H  ENTITYID 9151  POSTAL_COD 120320  INC_CRC 278A09CE624FC1D3  FMEL_UPD_D 20130426120340 
521499,Attributes BLK_NO 499A  ST_COD TAA13A  ENTITYID 9382  POSTAL_COD 521499  INC_CRC 83D374FE5278A4B6  FMEL_UPD_D 20130426120340 
524201,Attributes BLK_NO 201D  ST_COD TAS14R  ENTITYID 2348  POSTAL_COD 524201  INC_CRC B8D2313B5D886883  FMEL_UPD_D 20130920101235 
540139,Attributes BLK_NO 139  ST_COD RIS01A  ENTITYID 511  POSTAL_COD 540139  INC_CRC 7899D99BC79CA8FC  FMEL_UPD_D 20130426120216 
370064,Attributes BLK_NO 64  ST_COD CIR01Q  ENTITYID 5354  POSTAL_COD 370064  INC_CRC 8C55FEDC8A62BEE0  FMEL_UPD_D 20130426120258 
602285,Attributes BLK_NO 285B  ST_COD TOG02Q  ENTITYID 6484  POSTAL_COD 602285  INC_CRC EBAB527D5E01958E  FMEL_UPD_D 20130426120309 
730309,Attributes BLK_NO 309  ST_COD WOA00N  ENTITYID 7958  POSTAL_COD 730309  INC_CRC 48365830FCBCA484  FMEL_UPD_D 20130426120344 
310119,Attributes BLK_NO 119  ST_COD TOP02W  ENTITYID 7196  POSTAL_COD 310119  INC_CRC 578D323C6D262F93  FMEL_UPD_D 20130426120317 
120508,Attributes BLK_NO 508  ST_COD WED00D  ENTITYID 7069  POSTAL_COD 120508  INC_CRC C586D80905685F0A  FMEL_UPD_D 20130426120318 
680422,Attributes BLK_NO 422  ST_COD CHA44R  ENTITYID 11637  POSTAL_COD 680422  INC_CRC 2398503C66409579  FMEL_UPD_D 20130426120317 
160087,Attributes BLK_NO 87  ST_COD ZIO00W  ENTITYID 6415  POSTAL_COD 160087  INC_CRC 28F9D7692783324E  FMEL_UPD_D 20130426120305 
320120,Attributes BLK_NO 120  ST_COD MCN00F  ENTITYID 7975  POSTAL_COD 320120  INC_CRC BFEF65CBAC64A64C  FMEL_UPD_D 20130426120327 
090014,Attributes BLK_NO 14  ST_COD TEC01D  ENTITYID 2821  POSTAL_COD 090014  INC_CRC 607716EAE072B8DD  FMEL_UPD_D 20130426120225 
461027,Attributes BLK_NO 27A  ST_COD CHC00U  ENTITYID 6322  POSTAL_COD 461027  INC_CRC 22374D0BE75BBA14  FMEL_UPD_D 20130426120309 
470721,Attributes BLK_NO 721  ST_COD BER00B  ENTITYID 7631  POSTAL_COD 470721  INC_CRC BA29C1813FF0F5B8  FMEL_UPD_D 20130426120322 
120340,Attributes BLK_NO 340  ST_COD CLA08B  ENTITYID 9155  POSTAL_COD 120340  INC_CRC 470273CED1CC859F  FMEL_UPD_D 20130426120340 
730633,Attributes BLK_NO 633  ST_COD WOR03P  ENTITYID 2106  POSTAL_COD 730633  INC_CRC D90F5A20A879A097  FMEL_UPD_D 20130426120301 
640447,Attributes BLK_NO 447  ST_COD JUS10Y  ENTITYID 2156  POSTAL_COD 640447  INC_CRC C0534AC6F38EF142  FMEL_UPD_D 20130426120341 
140048,Attributes BLK_NO 48  ST_COD STA11R  ENTITYID 8695  POSTAL_COD 140048  INC_CRC 69CFF4EC0128837F  FMEL_UPD_D 20130426120335 
670226,Attributes BLK_NO 226  ST_COD PEN07R  ENTITYID 4961  POSTAL_COD 670226  INC_CRC 8BF9275436B18C53  FMEL_UPD_D 20130426120221 
530637,Attributes BLK_NO 637  ST_COD HOA11S  ENTITYID 1094  POSTAL_COD 530637  INC_CRC F97514332DC2F7A0  FMEL_UPD_D 20130426120220 
310215,Attributes BLK_NO 215  ST_COD TOP10F  ENTITYID 4882  POSTAL_COD 310215  INC_CRC 874584E00F5C8D57  FMEL_UPD_D 20130426120248 
090107,Attributes BLK_NO 107  ST_COD BUP05Q  ENTITYID 4899  POSTAL_COD 090107  INC_CRC A96DCFA09029FFDB  FMEL_UPD_D 20150330193231 
824256,Attributes BLK_NO 256D  ST_COD SUW06A  ENTITYID 2070  POSTAL_COD 824256  INC_CRC E9D8E5C4E95FEE58  FMEL_UPD_D 20150731152632 
821616,Attributes BLK_NO 616A  ST_COD PUD06M  ENTITYID 10159  POSTAL_COD 821616  INC_CRC E1FE0BB8AE170B16  FMEL_UPD_D 20130426120344 
792447,Attributes BLK_NO 447B  ST_COD KAY00H  ENTITYID 4447  POSTAL_COD 792447  INC_CRC 9A7B6A4D60CED32F  FMEL_UPD_D 20130426120241 
140066,Attributes BLK_NO 66  ST_COD COD00B  ENTITYID 7766  POSTAL_COD 140066  INC_CRC 2492B19D462657EB  FMEL_UPD_D 20130426120326 
670467,Attributes BLK_NO 467  ST_COD SEG05C  ENTITYID 7490  POSTAL_COD 670467  INC_CRC DEC7CC3D0FD1C886  FMEL_UPD_D 20130426120248 
510638,Attributes BLK_NO 638  ST_COD PAD07X  ENTITYID 4080  POSTAL_COD 510638  INC_CRC C532660A63BE1C01  FMEL_UPD_D 20130426120240 
120460,Attributes BLK_NO 460  ST_COD CLA06H  ENTITYID 3835  POSTAL_COD 120460  INC_CRC 85BC5F881D4B2471  FMEL_UPD_D 20130426120237 
730022,Attributes BLK_NO 22  ST_COD MAD07G  ENTITYID 235  POSTAL_COD 730022  INC_CRC 878C7B031775238A  FMEL_UPD_D 20130426120322 
320108,Attributes BLK_NO 108  ST_COD RAJ00B  ENTITYID 6046  POSTAL_COD 320108  INC_CRC BF6FCC790C01E560  FMEL_UPD_D 20130426120303 
822316,Attributes BLK_NO 316B  ST_COD PUW00T  ENTITYID 10281  POSTAL_COD 822316  INC_CRC 4B232846B8D113F4  FMEL_UPD_D 20160729143834 
760160,Attributes BLK_NO 160  ST_COD YIS00U  ENTITYID 1324  POSTAL_COD 760160  INC_CRC 89DBE6915C37BEA0  FMEL_UPD_D 20130426120215 
511245,Attributes BLK_NO 245A  ST_COD PAS20G  ENTITYID 4545  POSTAL_COD 511245  INC_CRC 7FB9BCD9BF3BAA63  FMEL_UPD_D 20130426120245 
750311,Attributes BLK_NO 311  ST_COD CAN02U  ENTITYID 752  POSTAL_COD 750311  INC_CRC CEE5A935B743E003  FMEL_UPD_D 20130426120235 
650281,Attributes BLK_NO 281  ST_COD BUA05U  ENTITYID 10174  POSTAL_COD 650281  INC_CRC 0EAB5663FE457E40  FMEL_UPD_D 20140929105030 
523870,Attributes BLK_NO 870C  ST_COD TAS49H  ENTITYID 6541  POSTAL_COD 523870  INC_CRC 402DD68D51D8F513  FMEL_UPD_D 20160202094942 
590017,Attributes BLK_NO 17  ST_COD TOD03Z  ENTITYID 4704  POSTAL_COD 590017  INC_CRC D125088E7E7809EF  FMEL_UPD_D 20130426120244 
730651,Attributes BLK_NO 651  ST_COD WOR03P  ENTITYID 5834  POSTAL_COD 730651  INC_CRC 2906A006B31BCE68  FMEL_UPD_D 20130426120235 
820134,Attributes BLK_NO 134  ST_COD EDP01G  ENTITYID 3309  POSTAL_COD 820134  INC_CRC DDA403AF1A7CEAA9  FMEL_UPD_D 20130426120230 
271031,Attributes BLK_NO 31  ST_COD GHL00P  ENTITYID 10351  POSTAL_COD 271031  INC_CRC 6F2A8D708EAFE2AF  FMEL_UPD_D 20170802105621 
822104,Attributes BLK_NO 104B  ST_COD EDP02K  ENTITYID 4027  POSTAL_COD 822104  INC_CRC CCB257A15113FAB7  FMEL_UPD_D 20130426120240 
080005,Attributes BLK_NO 5  ST_COD EVP00A  ENTITYID 4717  POSTAL_COD 080005  INC_CRC 00583974427B3514  FMEL_UPD_D 20130426120248 
650360,Attributes BLK_NO 360  ST_COD BUS09S  ENTITYID 193  POSTAL_COD 650360  INC_CRC 875F74749ED31B11  FMEL_UPD_D 20130426120215 
470138,Attributes BLK_NO 138  ST_COD BER00B  ENTITYID 1005  POSTAL_COD 470138  INC_CRC 81C243F456956B9B  FMEL_UPD_D 20140725100430 
681807,Attributes BLK_NO 807A  ST_COD CHA41M  ENTITYID 6615  POSTAL_COD 681807  INC_CRC 39B9AD8DD92A6F36  FMEL_UPD_D 20151001185830 
560444,Attributes BLK_NO 444  ST_COD ANA03L  ENTITYID 4448  POSTAL_COD 560444  INC_CRC 0EFBEDC55AAE1979  FMEL_UPD_D 20130426120243 
680517,Attributes BLK_NO 517  ST_COD CHS24J  ENTITYID 11719  POSTAL_COD 680517  INC_CRC 3BDF6ED36A5EF4AE  FMEL_UPD_D 20130426120249 
820181,Attributes BLK_NO 181  ST_COD EDP02K  ENTITYID 5788  POSTAL_COD 820181  INC_CRC 0F6381A6A1DE6BF9  FMEL_UPD_D 20130426120300 
680528,Attributes BLK_NO 528  ST_COD CHS24J  ENTITYID 11632  POSTAL_COD 680528  INC_CRC 8B4D3D39798B3A20  FMEL_UPD_D 20130426120227 
820135,Attributes BLK_NO 135  ST_COD EDP01G  ENTITYID 5194  POSTAL_COD 820135  INC_CRC C2FCE6A85C94AFB5  FMEL_UPD_D 20130426120253 
550102,Attributes BLK_NO 102  ST_COD SEA14Z  ENTITYID 3803  POSTAL_COD 550102  INC_CRC C12E80F4BF9257C5  FMEL_UPD_D 20130426120236 
542178,Attributes BLK_NO 178B  ST_COD RIC03F  ENTITYID 9312  POSTAL_COD 542178  INC_CRC 1CB375B5BE678159  FMEL_UPD_D 20130719122130 
653442,Attributes BLK_NO 442C  ST_COD BUA15B  ENTITYID 11060  POSTAL_COD 653442  INC_CRC 8E2EE57EBBD53DEB  FMEL_UPD_D 20180206153019 
730158,Attributes BLK_NO 158  ST_COD WOS01P  ENTITYID 277  POSTAL_COD 730158  INC_CRC 79C53B775DF48D3E  FMEL_UPD_D 20130426120219 
510441,Attributes BLK_NO 441  ST_COD PAD06N  ENTITYID 3438  POSTAL_COD 510441  INC_CRC C8F3EAE6CB10E340  FMEL_UPD_D 20130426120233 
541329,Attributes BLK_NO 329A  ST_COD ANS27P  ENTITYID 9831  POSTAL_COD 541329  INC_CRC 738904489080D269  FMEL_UPD_D 20140725100430 
461033,Attributes BLK_NO 33  ST_COD CHA00U  ENTITYID 6883  POSTAL_COD 461033  INC_CRC B24D1999A3630442  FMEL_UPD_D 20130426120314 
520303,Attributes BLK_NO 303  ST_COD TAS39U  ENTITYID 5671  POSTAL_COD 520303  INC_CRC 7E3A5A76BDB202A9  FMEL_UPD_D 20130426120256 
561591,Attributes BLK_NO 591A  ST_COD ANS13Z  ENTITYID 10390  POSTAL_COD 561591  INC_CRC 6F1B64E0BD4D475B  FMEL_UPD_D 20171003103222 
680002,Attributes BLK_NO 2  ST_COD TEA02X  ENTITYID 10504  POSTAL_COD 680002  INC_CRC F7B4CEF0CBD9806C  FMEL_UPD_D 20130426120340 
600038,Attributes BLK_NO 38  ST_COD TEG02M  ENTITYID 3869  POSTAL_COD 600038  INC_CRC 5F4967E90A4995CD  FMEL_UPD_D 20130426120240 
751588,Attributes BLK_NO 588A  ST_COD MOD04F  ENTITYID 750  POSTAL_COD 751588  INC_CRC DD08A22D5B369AD5  FMEL_UPD_D 20130426120306 
820648,Attributes BLK_NO 648  ST_COD PUC09U  ENTITYID 8603  POSTAL_COD 820648  INC_CRC B767BF25E9C93DCA  FMEL_UPD_D 20130426120335 
760795,Attributes BLK_NO 795  ST_COD YIR00Z  ENTITYID 1775  POSTAL_COD 760795  INC_CRC 3801E618A176D5DD  FMEL_UPD_D 20130719122130 
730177,Attributes BLK_NO 177  ST_COD WOS01P  ENTITYID 3058  POSTAL_COD 730177  INC_CRC 30C946292688E0F1  FMEL_UPD_D 20130426120345 
750503,Attributes BLK_NO 503  ST_COD CAL06H  ENTITYID 803  POSTAL_COD 750503  INC_CRC 4AB88F04803B2360  FMEL_UPD_D 20130426120243 
310238,Attributes BLK_NO 238  ST_COD TOP02W  ENTITYID 5273  POSTAL_COD 310238  INC_CRC 452228BFA244DC4F  FMEL_UPD_D 20130426120254 
510124,Attributes BLK_NO 124  ST_COD PAS18R  ENTITYID 11227  POSTAL_COD 510124  INC_CRC 7A90CE4FCA20EDB3  FMEL_UPD_D 20140523145734 
570444,Attributes BLK_NO 444  ST_COD SIA16G  ENTITYID 6082  POSTAL_COD 570444  INC_CRC C7865D4D150797D2  FMEL_UPD_D 20130426120307 
730868,Attributes BLK_NO 868  ST_COD WOS07U  ENTITYID 5627  POSTAL_COD 730868  INC_CRC 648EBBB97174E370  FMEL_UPD_D 20130426120327 
730689,Attributes BLK_NO 689  ST_COD WOD26Q  ENTITYID 2066  POSTAL_COD 730689  INC_CRC 67F76554F4A2E933  FMEL_UPD_D 20130426120316 
570145,Attributes BLK_NO 145  ST_COD BIS04Q  ENTITYID 4782  POSTAL_COD 570145  INC_CRC DEEF1C805E5FA57F  FMEL_UPD_D 20130426120343 
271008,Attributes BLK_NO 8  ST_COD HOA00Q  ENTITYID 116  POSTAL_COD 271008  INC_CRC 27F5F7590A523C1D  FMEL_UPD_D 20130426120214 
210668,Attributes BLK_NO 668  ST_COD CHA02K  ENTITYID 5963  POSTAL_COD 210668  INC_CRC 3D2D884BFBE3BCB1  FMEL_UPD_D 20130426120304 
310220,Attributes BLK_NO 220  ST_COD TOP10F  ENTITYID 2463  POSTAL_COD 310220  INC_CRC 027CC83C248A175D  FMEL_UPD_D 20130426120221 
680759,Attributes BLK_NO 759  ST_COD CHN03D  ENTITYID 11687  POSTAL_COD 680759  INC_CRC ADD7BB976BA2DBC4  FMEL_UPD_D 20130426120301 
730871,Attributes BLK_NO 871  ST_COD WOS05J  ENTITYID 3046  POSTAL_COD 730871  INC_CRC FD6BD51F6CDC167D  FMEL_UPD_D 20130426120238 
313010,Attributes BLK_NO 10C  ST_COD TOP09C  ENTITYID 3620  POSTAL_COD 313010  INC_CRC 1A3074D891354146  FMEL_UPD_D 20130426120235 
680808,Attributes BLK_NO 808  ST_COD CHA41M  ENTITYID 11383  POSTAL_COD 680808  INC_CRC 265FA9C94CBB3E0E  FMEL_UPD_D 20160729143834 
370061,Attributes BLK_NO 61  ST_COD CIR01Q  ENTITYID 8175  POSTAL_COD 370061  INC_CRC 4EF21769B5D4DAE8  FMEL_UPD_D 20130426120329 
570292,Attributes BLK_NO 292  ST_COD BIS09N  ENTITYID 8433  POSTAL_COD 570292  INC_CRC 9DF4B271BABD921B  FMEL_UPD_D 20130426120332 
760702,Attributes BLK_NO 702  ST_COD YIA05T  ENTITYID 1417  POSTAL_COD 760702  INC_CRC 456D9DD0B0D60405  FMEL_UPD_D 20130426120333 
680415,Attributes BLK_NO 415  ST_COD CHA44R  ENTITYID 11667  POSTAL_COD 680415  INC_CRC 1D6FA8D42FFA0E08  FMEL_UPD_D 20130426120224 
640846,Attributes BLK_NO 846  ST_COD JUS16M  ENTITYID 3452  POSTAL_COD 640846  INC_CRC 77BC7C30D7846188  FMEL_UPD_D 20130426120232 
530111,Attributes BLK_NO 111  ST_COD HOA03T  ENTITYID 8276  POSTAL_COD 530111  INC_CRC C056D5E63424599B  FMEL_UPD_D 20130426120330 
460159,Attributes BLK_NO 159  ST_COD BEA11N  ENTITYID 8220  POSTAL_COD 460159  INC_CRC AFC7B74526D029BC  FMEL_UPD_D 20130426120330 
519709,Attributes BLK_NO 42  ST_COD PAA07B  ENTITYID 7134  POSTAL_COD 519709  INC_CRC FEC4E5A189B83E8C  FMEL_UPD_D 20130426120319 
310098,Attributes BLK_NO 98  ST_COD TOP02W  ENTITYID 4245  POSTAL_COD 310098  INC_CRC 246160532E507A97  FMEL_UPD_D 20130426120245 
650532,Attributes BLK_NO 532  ST_COD BUS13N  ENTITYID 6773  POSTAL_COD 650532  INC_CRC B1825AA5065A9FA3  FMEL_UPD_D 20130426120314 
680505,Attributes BLK_NO 505  ST_COD CHS24J  ENTITYID 11542  POSTAL_COD 680505  INC_CRC 8E3AE277767B0603  FMEL_UPD_D 20130426120337 
610358,Attributes BLK_NO 358  ST_COD YUA01W  ENTITYID 7923  POSTAL_COD 610358  INC_CRC 1DA3319CE95B9EAA  FMEL_UPD_D 20130426120326 
730030,Attributes BLK_NO 30  ST_COD MAD07G  ENTITYID 9526  POSTAL_COD 730030  INC_CRC 8BC0DB54DFB20109  FMEL_UPD_D 20130426120239 
400348,Attributes BLK_NO 348  ST_COD UBA00H  ENTITYID 8598  POSTAL_COD 400348  INC_CRC FC89633E56EA9B90  FMEL_UPD_D 20130426120338 
101102,Attributes BLK_NO 102A  ST_COD DEP00N  ENTITYID 10862  POSTAL_COD 101102  INC_CRC 4918F2C229702EC0  FMEL_UPD_D 20170131193331 
510222,Attributes BLK_NO 222  ST_COD PAS20G  ENTITYID 4218  POSTAL_COD 510222  INC_CRC B60E0498766042A5  FMEL_UPD_D 20130426120243 
791440,Attributes BLK_NO 440A  ST_COD FEL02Q  ENTITYID 9518  POSTAL_COD 791440  INC_CRC 4F00E06C6F9A06C1  FMEL_UPD_D 20140929105030 
560575,Attributes BLK_NO 575  ST_COD ANA03L  ENTITYID 4677  POSTAL_COD 560575  INC_CRC 54DF3A6A8BD536D2  FMEL_UPD_D 20130426120248 
520311,Attributes BLK_NO 311  ST_COD TAS40G  ENTITYID 3086  POSTAL_COD 520311  INC_CRC BA1FFDBB92BB441E  FMEL_UPD_D 20130426120229 
730306,Attributes BLK_NO 306  ST_COD WOS02Y  ENTITYID 223  POSTAL_COD 730306  INC_CRC D85506CA7AD38499  FMEL_UPD_D 20130426120253 
530684,Attributes BLK_NO 684  ST_COD HOA11S  ENTITYID 10645  POSTAL_COD 530684  INC_CRC 3D0F44827C6B1E9A  FMEL_UPD_D 20130426120345 
570229,Attributes BLK_NO 229  ST_COD BIS10Q  ENTITYID 5624  POSTAL_COD 570229  INC_CRC 490F54A03C4D8ECD  FMEL_UPD_D 20130426120300 
460513,Attributes BLK_NO 513  ST_COD BEA06N  ENTITYID 7183  POSTAL_COD 460513  INC_CRC 454FEA4356CA2B6D  FMEL_UPD_D 20130426120317 
120346,Attributes BLK_NO 346  ST_COD CLA08B  ENTITYID 6254  POSTAL_COD 120346  INC_CRC BBE01BF2AB6D1FC5  FMEL_UPD_D 20130426120304 
470714,Attributes BLK_NO 714  ST_COD BER00B  ENTITYID 5286  POSTAL_COD 470714  INC_CRC 945EDF83B121E173  FMEL_UPD_D 20130426120253 
750335,Attributes BLK_NO 335  ST_COD SEC15R  ENTITYID 568  POSTAL_COD 750335  INC_CRC B6EA05828CD002DB  FMEL_UPD_D 20130426120304 
470140,Attributes BLK_NO 140  ST_COD BER00B  ENTITYID 979  POSTAL_COD 470140  INC_CRC 4A78600E72DA8D4A  FMEL_UPD_D 20140725100430 
120315,Attributes BLK_NO 315  ST_COD CLA07H  ENTITYID 9168  POSTAL_COD 120315  INC_CRC 374DF4AAA59E2C3B  FMEL_UPD_D 20130426120340 
651241,Attributes BLK_NO 241A  ST_COD BUA07K  ENTITYID 12371  POSTAL_COD 651241  INC_CRC 7BCDE1D5174DB063  FMEL_UPD_D 20170131193331 
751510,Attributes BLK_NO 510A  ST_COD WEC05F  ENTITYID 772  POSTAL_COD 751510  INC_CRC 181880AAB9B15729  FMEL_UPD_D 20130426120217 
822664,Attributes BLK_NO 664B  ST_COD PUD06M  ENTITYID 9965  POSTAL_COD 822664  INC_CRC A57110BB04522236  FMEL_UPD_D 20150731152632 
560456,Attributes BLK_NO 456  ST_COD ANA03L  ENTITYID 10144  POSTAL_COD 560456  INC_CRC 235B7D14F566F4E8  FMEL_UPD_D 20130426120344 
510476,Attributes BLK_NO 476  ST_COD PAD06N  ENTITYID 11136  POSTAL_COD 510476  INC_CRC 31B41961580B3C05  FMEL_UPD_D 20140325183042 
520238,Attributes BLK_NO 238  ST_COD TAS14R  ENTITYID 9901  POSTAL_COD 520238  INC_CRC F2BE1C3F2CB08656  FMEL_UPD_D 20130426120343 
600132,Attributes BLK_NO 132  ST_COD JUG00K  ENTITYID 8703  POSTAL_COD 600132  INC_CRC 79C1CDB3794BE928  FMEL_UPD_D 20130426120334 
541331,Attributes BLK_NO 331A  ST_COD ANS27P  ENTITYID 9817  POSTAL_COD 541331  INC_CRC 42A7DF48279DF2CB  FMEL_UPD_D 20140929105030 
460412,Attributes BLK_NO 412  ST_COD BEA06N  ENTITYID 8138  POSTAL_COD 460412  INC_CRC C0398BCA48F904D5  FMEL_UPD_D 20130426120328 
731516,Attributes BLK_NO 516A  ST_COD WOD06X  ENTITYID 11218  POSTAL_COD 731516  INC_CRC 454CB046B26BACBD  FMEL_UPD_D 20130426120251 
640918,Attributes BLK_NO 918  ST_COD JUS13F  ENTITYID 122  POSTAL_COD 640918  INC_CRC B3717C5871E52AC3  FMEL_UPD_D 20130426120214 
